title	detail_url	thumbnail_url	caption
Gleisbauarbeiten (22)	https://eisenbahnstiftung.de/images/bildergalerie/34192.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/34192_x.jpg	Umbauarbeiten am Streckengleis zwischen Mainz Hbf und Mainz-Weisenau in Höhe der Südbrücke. Die Gleise links führen nach Bischofsheim. (1935) <i>Foto: Adam Raisch</i>
Reiterstellwerk "OB"	https://eisenbahnstiftung.de/images/bildergalerie/34135.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/34135_x.jpg	Das neue Reiterstellwerk "OB" in Oberlahnstein (B = Befehlsstellwerk), mit Blick nach Süden auf das Bw und den Güterbahnhof. Später als Fahrdienstleiterstellwerk "Of" bezeichnet, ging es am 12.07.2008 mit Inbetriebnahme eines elektronischen Stellwerks endgültig vom Netz.  (1935) <i>Foto: Adam Raisch</i>
Schwarzwaldbahn (10)	https://eisenbahnstiftung.de/images/bildergalerie/34088.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/34088_x.jpg	Im frühlingshaften Schwarzwald ist 38 3804 vom Bw Villingen (Schwarzw) bei Gutach (Schwarzwaldbahn) unterwegs, im Hintergrund die evangelische Peterskirche.  (05.1938) <i>Foto: Theo Felten</i>
38 3794 bei Gutach	https://eisenbahnstiftung.de/images/bildergalerie/34089.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/34089_x.jpg	38 3794 vom Bw Villingen (Schwarzw) passiert einen Bahnübergang mit Läutewerk bei Gutach (Schwarzwaldbahn). Im Vordergrund eine Hochzeitsgesellschaft mit Braut in landesüblicher Tracht.  (05.1938) <i>Foto: Theo Felten</i>
39 179 bei Hornberg	https://eisenbahnstiftung.de/images/bildergalerie/34090.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/34090_x.jpg	39 179 war erst im Mai 1934 vom Bw Breslau Hbf zum Bw Villingen (Schwarzw) umgesetzt worden und musste nun ihre Leistungsfähigkeit auf der Schwarzwaldbahn unter Beweis stellen. Hier ist sie mit dem D 154 (Offenburg – Konstanz) bei Hornberg unterwegs.  (07.1934) <i>Foto: DLA Darmstadt (Bellingrodt)</i>
badisches Einfahrsignal	https://eisenbahnstiftung.de/images/bildergalerie/34091.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/34091_x.jpg	Ein Einfahrsignal badischer Bauart bei Gutach (Schwarzwaldbahn). (05.1938) <i>Foto: Theo Felten</i>
58 1688 + 58 313 in Hornberg	https://eisenbahnstiftung.de/images/bildergalerie/34092.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/34092_x.jpg	Als 58 1688 vom Bw Villingen (Schwarzw) und 58 313 (Bw Offenburg) in den Bahnhof Hornberg einrollen, haben sie den schwierigsten Teil der Schwarzwaldbahn bereits hinter sich gebracht.  (20.07.1937) <i>Foto: DLA Darmstadt (Maey)</i>
58 246 in Triberg	https://eisenbahnstiftung.de/images/bildergalerie/34093.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/34093_x.jpg	58 246 vom Bw Villingen (Schwarzw) rollt mit einem Güterzug durch den Bahnhof Triberg auf der Schwarzwaldbahn. (20.07.1937) <i>Foto: DLA Darmstadt (Maey)</i>
Bw Berlin Lehrter Bf	https://eisenbahnstiftung.de/images/bildergalerie/34098.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/34098_x.jpg	Stelldichein preußischer G 8-Lok im Bw Berlin Lehrter Bf. Im besten Pflegezustand stehen 56 2815 (G 8²) vom Bw Wittenberge und 56 121 (G 8³) vom Bw Wustermark Vbf für die Rückleistung bereit. An der Führerstandstür der preußischen G 8² steht übrigens der bekannte Eisenbahnfachautor Karl Julius Harder. Im Schuppen rechts lugt die hier stationierte 01 067 hervor. (1932) <i>Foto: DLA Darmstadt (Maey)</i>
Anschlag Jüterbog (3)	https://eisenbahnstiftung.de/images/bildergalerie/34032.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/34032_x.jpg	Am 8.8.1931 gegen 22.50 Uhr war auf den D 43 (Basel Bad Bf – Berlin Anh Bf) in der Nähe von Jüterbog ein Anschlag durch eine Gleissprengung verübt worden; sieben Personenwagen, der Gepäck- und der Speisewagen waren entgleist, zwei Personen waren schwerverletzt, eine größere Anzahl von Passagieren hatte leichte Verletzungen erlitten (DAZ Nr. 361–362 vom 11.8.31). Als Attentäter wurde später ein rechtsgerichteter Psychopath, der in Wien ansässige Silvester Matuska, ermittelt. Jüterbog war der dritte von seinen vier Anschlägen: Der letzte Anschlag, ein Monat nach Jüterbog, nahe Biatorbágy bei Budapest, kostete 22 Reisenden eines Nachtzuges das Leben. Ein Schnellzug mit einer 01 passiert hier die Unfallstelle bei Jüterbog.  (08.1931) <i>Foto: RVM</i>
88 7401 in Friedrichshafen	https://eisenbahnstiftung.de/images/bildergalerie/34033.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/34033_x.jpg	Die am 10. Mai 1899 gelieferte württembergische T 1003 (Maschinenbau-Gesellschaft Heilbronn) war mit einer Länge von 6,38 m die kleinste Lokomotive im Bestand der Deutschen Reichsbahn. Sie wurde als einzige der Gattung T von der Reichsbahn übernommen und 1928 ausgemustert. Hermann Maey konnte die bereits abgestellte Lokrarität im Heimat-Bw Friedrichshafen ablichten, bevor sie als Werklok dem RAW Eßlingen übereignet wurde.  (1928) <i>Foto: Hermann Maey</i>
43 013 in Chemnitz (1)	https://eisenbahnstiftung.de/images/bildergalerie/34036.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/34036_x.jpg	43 013 im Heimat-Bw Chemnitz-Hilbersdorf, dem sie im April 1928 fabrikneu zugeteilt wurde. Sie ist eine der fünf Loks, die 1930 mit großen Wagner-Windleitblechen ausgerüstet worden waren, die baugleich mit denen der ab 1927 gebauten 01-Serienlok sind. Zu DDR-Zeiten kam 43 013 zu Propagandaehren, soll sie doch einen 5000 t-Zug, also mehr als das Doppelte nach der in der Schlepplasttafel angegebenen Last, bewältigt haben. Damit wäre sie deutsche Rekordhalterin, nie zuvor oder danach wurden jemals einer einzelnen Lok solche Zuglasten angehängt. Die Lok stand noch bis April 1967 im Einsatz, zuletzt beim Bw Cottbus. (1931) <i>Foto: DLA Darmstadt (Hubert)</i>
1. Klasse Abteil der DRG	https://eisenbahnstiftung.de/images/bildergalerie/34038.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/34038_x.jpg	Blick in das "Plüschabteil" eines 1. Klassewagens der Deutschen Reichsbahn. Dazu bietet sich der Vergleich zu Bild-Nr. 34042 an, das die nach 1955 als "1. Klasse" bezeichneten Einrichtungen der früheren 2. Klasse zeigt. (1935) <i>Foto: RVM</i>
Fahrkartenkontrolle	https://eisenbahnstiftung.de/images/bildergalerie/34039.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/34039_x.jpg	Fahrkartenkontrolle in der 1. Klasse des "Rheingold", die einige Fahrgäste eher gelangweilt hinnehmen. Die Rheingoldwagen waren die einzigen Wagen mit frei beweglichen Einzelsesseln im ganzen Wagen.  (1937) <i>Foto: RVM</i>
06 001 bei Hanau (1)	https://eisenbahnstiftung.de/images/bildergalerie/33995.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33995_x.jpg	Mit den beiden Lokomotiven der Baureihe 06 der Firma Krupp wurden 1939 die leistungsfähigsten, größten und schwersten Schnellzuglokomotiven der Deutschen Reichsbahn in Betrieb genommen. Betriebsaufnahmen dieser imposanten Lokomotiven sind eher selten. Hier ist die Frankfurter 06 001 ohne Frontklappen bei Hanau unterwegs, vermutlich vor dem D 43 (Basel DRB – Berlin Anh Bf), den sie von Frankfurt/Main bis Erfurt bespannte. (04.1940) <i>Foto: Dr. Joachim Feißel</i>
06 001 in Berlin (1)	https://eisenbahnstiftung.de/images/bildergalerie/33996.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33996_x.jpg	Hermann Maey ließ sich 06 001 (Krupp, Fabriknummer 2000, Baujahr 1938) in Berlin-Grunewald zur Dokumentation für das Bildarchiv aufstellen. Nach Auslieferung am 20. März 1939 weilte sie beim dortigen Versuchsamt für Lokomotiven und Triebwagen. Im Versuchsbetrieb wurde eine bemerkenswerte Leistungsfähigkeit und Laufruhe bescheinigt. Jedoch neigte die Lok in engen Weichenbögen zu Entgleisungen. Ab 01.03.1940 stand sie dem Bw 1 Frankfurt (Main) im regulären Betrieb zur Verfügung.  (1939) <i>Foto: DLA Darmstadt (Maey)</i>
Nagold - Altensteig (5)	https://eisenbahnstiftung.de/images/bildergalerie/33990.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33990_x.jpg	99 194 mit PmG 309 auf der 15 km langen Schmalspurbahn Nagold—Altensteig kurz vor Nagold.  (22.07.1937) <i>Foto: RVM-Filmstelle Berlin (Bellingrodt)</i>
78 039 bei Klotzsche	https://eisenbahnstiftung.de/images/bildergalerie/33915.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33915_x.jpg	78 039 (RBD Breslau/Bw Kohlfurt) arbeitet sich mit einem Güterzug-Durchlauf von Dresden nach Görlitz bei Klotzsche bergan. Dem ansprechenden Erscheinungsbild der Lok nach könnte die frisch aus dem RAW (Leipzig?) gekommen sein, auffällig sind das neue Führerhausdach und der Reichsadler in Alu-Ausführung. Die Lok wurde auf der Rückfahrt in die Heimat direkt unter Ausnutzung der Leerfahrt für diese Zugleistung genutzt, was damals absolut üblich war. (07.1940) <i>Foto: Werner Hubert</i>
94 989 in Probstzella	https://eisenbahnstiftung.de/images/bildergalerie/33916.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33916_x.jpg	Die mit Riggenbach-Gegendruckbremse ausgerüstete 94 989 auf der Drehscheibe ihrer Heimatdienststelle Bw Probstzella.  (27.05.1936) <i>Foto: DLA Darmstadt (Hubert)</i>
57 3432 bei Ludwigsstadt	https://eisenbahnstiftung.de/images/bildergalerie/33917.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33917_x.jpg	57 3432 vom Bw Rothenkirchen (Oberfr) rollt mit einem Güterzug am Kupferhammer bei Ludwigsstadt auf der Frankenwaldbahn talwärts in Richtung Probstzella.  (14.06.1935) <i>Foto: DLA Darmstadt (Bellingrodt)</i>
57 3486 bei Lauenstein	https://eisenbahnstiftung.de/images/bildergalerie/33918.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33918_x.jpg	57 3486 kämpft sich im Frankenwald mit einem langen Güterzug die Steigung nahe Lauenstein (Ofr) hinauf. Im August 1924 wurde sie bei Henschel mit der Riggenbach-Gegendruckbremse ausgerüstet und anschließend dem Bw Saalfeld (Saale) zugeteilt. (27.05.1925) <i>Foto: DLA Darmstadt (Bellingrodt)</i>
95 004 bei Falkenstein	https://eisenbahnstiftung.de/images/bildergalerie/33919.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33919_x.jpg	95 004 (Bw Pressig-Rothenkirchen) mit einem Güterzug auf der Frankenwaldbahn zwischen Probstzella und Ludwigsstadt nahe der Blockstelle Falkenstein. (05.06.1939) <i>Foto: RVM-Filmstelle Berlin (Bellingrodt)</i>
97 101 bei Erlau (2)	https://eisenbahnstiftung.de/images/bildergalerie/33928.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33928_x.jpg	97 101 (Bw Passau) mit einem talwärts fahrenden Personenzug auf dem Obernzeller Viadukt der Zahnradstrecke Erlau (b Passau)—Wegscheid (Niederbay).  (17.06.1939) <i>Foto: RVM-Filmstelle Berlin (Bellingrodt)</i>
39 125 bei Hannover	https://eisenbahnstiftung.de/images/bildergalerie/33819.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33819_x.jpg	39 125 vom Bw Hannover vor D 144 (Dresden – Köln) auf der Leinebrücke zwischen Hannover-Leinhausen und dem Haltepunkt Letter.  (1927) <i>Foto: Rudolf Kreutzer</i>
02 005 in Hannover	https://eisenbahnstiftung.de/images/bildergalerie/33820.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33820_x.jpg	Die 4-Zylinder-Verbundloks der Baureihe 02 waren die ersten Einheitslok der Deutschen Reichsbahn überhaupt, die 1925 von Henschel in Kassel gefertigt wurden. Mit der ab 1926 gebauten 2-Zylinder-Version als  Baureihe 01 wurden von April 1927 bis Mai 1929 Vergleichsfahrten zur Feststellung der Wirtschaftlichkeit durchgeführt. Das Bild aus der Frühzeit ihres Einsatzes beim Bw Hamm (Westf) zeigt 02 005 vor E 20 nach Köln in Hannover Hbf. Die Lok besitzt noch eine Gasbeleuchtung. (1927) <i>Foto: Rudolf Kreutzer</i>
Schnellzug bei Hannover	https://eisenbahnstiftung.de/images/bildergalerie/33821.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33821_x.jpg	Zwei unbekannte 39er befördern einen Schnellzug in Hannover. Die Aufnahme enstand kurz vor dem Bahnhof Hainholz westlich des Hauptbahnhofs. Der Zug passiert gerade die Eisenbahnbrücke über die Petersstraße auf einem der Ferngleise in Richtung Minden (Westf)—Ruhrgebiet. (1927) <i>Foto: Rudolf Kreutzer</i>
17 232 bei Hannover	https://eisenbahnstiftung.de/images/bildergalerie/33822.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33822_x.jpg	17 232 (Bw Hannover) mit einem Schnellzug, der vollständig aus ISG-Wagen besteht, in voller Fahrt bei (Wunstorf ?) Hannover. Am 14.03.1928 wurde die Lok zum Bw Cottbus umbeheimatet. (1927) <i>Foto: Rudolf Kreutzer</i>
58 1001 in Soest (1)	https://eisenbahnstiftung.de/images/bildergalerie/33824.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33824_x.jpg	58 1001 war eine Entwicklung für die Türkei und diente als Vorbild für die preußische G 12, die aber andere Laufwerksabmessungen erhielt. Während des 1. Weltkriegs orderte das Türkische Kriegsministerium insgesamt 15 Maschinen, von denen zehn an die "Chemin de fer Ottoman d'Anatolie" (CFOA) geliefert wurden. Sie wurden dort als CFOA 101 - 110, spätere TCDD 56.901 - 910 eingeordnet. Die letzten fünf Maschinen kamen zur Militär-Generaldirektion Brüssel (als Nr. 5551 - 5555). Nach Ende des Krieges blieben drei Loks in Belgien und wurden 1931 an die Prinz-Heinrich-Eisenbahn (Chemins de fer Prince Henri) verkauft. Eine Lok ging an die französischen Ostbahn "Chemins de Fer de l'Est" als EST 5015, spätere SNCF 1-150 A 15. Lediglich Lok "5553 Brüssel" kehrte nach Deutschland zurück, sie wurde 1919 in "5726 Cassel" und 1925 in 58 1001 umgezeichnet. Die Aufnahme entstand in ihrer Heimatdienststelle Bw Soest. (1930) <i>Foto: DLA Darmstadt (Maey)</i>
Triebwerk der 58 1001	https://eisenbahnstiftung.de/images/bildergalerie/33825.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33825_x.jpg	Triebwerkspflege an 58 1001 im Bw Soest. (1930) <i>Foto: DLA Darmstadt (Maey)</i>
58 1711 bei Heigenbrücken	https://eisenbahnstiftung.de/images/bildergalerie/33826.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33826_x.jpg	58 1711 (Bw Würzburg) hat die Spessartrampe von Laufach aus soeben hinter sich gebracht und erreicht die Ausweichstelle der Schiebeloks an der Westseite des Schwarzkopftunnels vor Heigenbrücken. Seit November 1925 war sie mit der Riggenbach-Gegendruckbremse ausgerüstet. (1928) <i>Foto: Rudolf Kreutzer</i>
58 1728 bei Schwelm	https://eisenbahnstiftung.de/images/bildergalerie/33827.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33827_x.jpg	58 1728 (Bw Wuppertal-Vohwinkel) passiert mit einem Güterzug nach Wuppertal-Vohwinkel das Einfahrsignal von Schwelm-Loh. (29.07.1938) <i>Foto: RVM-Filmstelle Berlin (Bellingrodt)</i>
02 005 in Köln	https://eisenbahnstiftung.de/images/bildergalerie/33830.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33830_x.jpg	02 005 vom Bw Hamm (Westf) fährt von der Hohenzollernbrücke kommend in den Kölner Hauptbahnhof ein.  (1927) <i>Foto: RBD Köln (Felten)</i>
E 21 51 in Hirschberg	https://eisenbahnstiftung.de/images/bildergalerie/33527.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33527_x.jpg	Porträtaufnahme der E 21 51 im Heimat-Bw Hirschberg (Schlesien) Hbf. Als Versuchslok wurde sie 1927 von Linke-Hofman in Breslau und der Bergmann Elektrizitätswerke, Berlin gebaut. Nach der Abnahme im RAW Lauban stand sie von Oktober 1927 bis Februar 1945 dem Reisezugdienst der RBD Breslau zur Verfügung. Als Reparationsgut gelangte sie in die UdSSR, von dort 1952 in die DDR. Die DR hatte jedoch kein Interesse an dem Einzelstück. Nach langer Abstellzeit im Raw Dessau, Lager Magdeburg-Buckau wurde sie schließlich 1968 im Bw Magdeburg-Buckau verschrottet.  (1930) <i>Foto: Rudolf Kallmünzer</i>
E 21 51 auf Versuchsfahrt	https://eisenbahnstiftung.de/images/bildergalerie/33528.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33528_x.jpg	Versuchsfahrt der E 21 51 durch das RZA Berlin/RAW Lauban, die wegen eines Trafoschadens bei Rabishau auf der Strecke Lauban—Hirschberg (Schlesien) vorzeitig abgebrochen werden musste. (1927) <i>Foto: Rudolf Kallmünzer</i>
13 001'' in Stendal (1)	https://eisenbahnstiftung.de/images/bildergalerie/33488.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33488_x.jpg	13 001 (Zweitbesetzung) war die ehemalige Lok 7 der LBE (siehe Bild-Nr. 33491). Mit Verstaatlichung der Lübeck-Büchener Eisenbahn zum 1. Januar 1938 wurde sie ab 1. April 1938 in den Bestand der RBD Schwerin, Bw Lübeck übernommen. Der Vorgang Lokumzeichnung gelangte mit RBD-Verfügung 21 M 5 Bl vom 26.6.1938 zum Abschluss, ab 1. Juli 1938 galt die neue Nr. 13 001. Die Reichsbahn führte fortan wieder eine Lok der Baureihe 13 im Lokstand. Das Bild zeigt die Lok nach einer Hauptuntersuchung im RAW Stendal, fotogen vor der imposanten Lokrichthalle aufgestellt.  (12.09.1940) <i>Foto: RVM-Filmstelle Berlin (Maey)</i>
13 402 in Lissa (1)	https://eisenbahnstiftung.de/images/bildergalerie/33489.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33489_x.jpg	13 402 (ex "401 Bromberg") des Bw Wollstein als Wendelok im Bw Lissa (Wartheland) in typischer Pose der DLA-Fotografen. Es handelt sich um eine der an die PKP gelangten und 1941 wieder bei der DRB eingereihten preußischen S 4, eine der ersten in Serie gebauten Heißdampflok. (09.1944) <i>Foto: RVM-Filmstelle Berlin (Maey)</i>
13 402 in Lissa (2)	https://eisenbahnstiftung.de/images/bildergalerie/33490.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33490_x.jpg	Lokführerseite der 1907 bei Henschel in Cassel gebauten "401 Bromberg", die nach der deutschen Besetzung Polens als 13 402 eingereiht wurde, im Bw Lissa (Warthel). 1945 stand die Lok im Bereich des Bw Oebisfelde abgestellt und wurde im November 1955 als Schrottlok an die PKP zurückgegeben. (09.1944) <i>Foto: RVM-Filmstelle Berlin (Maey)</i>
Berlin Alexanderplatz (1)	https://eisenbahnstiftung.de/images/bildergalerie/33493.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33493_x.jpg	Eine wunderschöne Szene aus dem Berlin der 1920er Jahre. Im Hintergrund fährt eine pr. S 6 (Baureihe 13.10) in den Bahnhof Alexanderplatz ein, der gerade renoviert wird. Bemerkenswert sind auch die alten und neuen Wagen der Berliner Straßenbahn (im Vordergrund wohl die neuen) und die absolut dichte Folge der Straßenbahnzüge auf der Zentrumsstrecke.  (1926) <i>Foto: RVM</i>
13 820 in Celle	https://eisenbahnstiftung.de/images/bildergalerie/33505.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33505_x.jpg	Von der preußischen Gattung S 5² standen im Jahr 1925 noch 200 Lokomotiven für die Umzeichnung in 13 651 - 850 auf dem Plan, die dann alle bis 1931 ausgemustert wurden. 13 820 (Vulcan, Baujahr 1911) war eins der letzten Exemplare. Werner Hubert erwischte die beim Bw Hainholz beheimatete Lok in Celle.  (1930) <i>Foto: DLA Darmstadt (Hubert)</i>
13 1132 am Haken	https://eisenbahnstiftung.de/images/bildergalerie/33506.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33506_x.jpg	Präsentation der Leistungsfähigkeit eines neuen 60t-Dampfkranes im RAW Breslau Odertor mit der preußischen S 6 Nr. 13 1132 am Haken. Die hier als "Kranprüfgewicht" verwendete Lok weist ein paar bemerkenswerte Details auf: Sie besitzt noch Stangenpuffer (die Mehrzahl der hochwertigen Lokomotiven besaßen 1927 bereits Hülsenpuffer), im Gegensatz zur Mehrzahl der S 6 trägt 13 1132 ihren Vorwärmer nicht unter dem Rahmen zwischen Drehgestell und Treibachse sondern auf dem Umlauf. Unklar sind die beiden topfartigen Installationen auf dem Umlauf neben der Rauchkammer. Auf jeden Fall wurde die Kesselverkleidung durch die Art des Anhebens massiv beschädigt. (1927) <i>Foto: RVM</i>
13 1247 im RAW Brandenburg-W.	https://eisenbahnstiftung.de/images/bildergalerie/33507.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33507_x.jpg	Diese preußische S 6 wurde 1912 bei Linke-Hofmann in Breslau unter der Fabriknummer 934 gebaut und als "656 Altona" in Dienst gestellt. Bei der Reichsbahn erhielt sie die Nummer 13 1247 und wurde als eine der letzten ihrer Gattung am 04.12.1928 beim Bw Karlshorst ausgemustert. Anschließend übernahm das RAW Brandenburg West die Lok. Dort stand sie aufgeschnitten als Lehrmodell der Reichsbahnschule zur Verfügung. Zuvor ließ sich Hermann Maey mit der Lokrarität auf dem Werkgelände ablichten. Im August 1945 verbrachte die SMA die Lok nach Polen. Heute kann sie im Eisenbahnmuseum Skierniewice als Exponat "Pd5-17" besichtigt werden.  (1929) <i>Foto: DLA Darmstadt (Maey)</i>
13 530 in Posen (1)	https://eisenbahnstiftung.de/images/bildergalerie/33508.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33508_x.jpg	Hermann Maey besuchte im Herbst 1944 die RBD Posen, als sich das Ende des Krieges schon abzeichnete. Sein Auftrag war, diverse Lokraritäten für das RVM-Archiv zu porträtierten. Dafür wurde auch die kalte 13 530 in ihrem Heimat-Bw Posen Hbf (Personenzugdienst) fotogen ins beste Licht gerückt. Der Wasserturm links im Hintergrund steht auf dem Gelände der gegenüber liegenden Bw-Abteilung Güterzugdienst. (20.09.1944) <i>Foto: RVM-Filmstelle Berlin (Maey)</i>
13 530 in Posen (2)	https://eisenbahnstiftung.de/images/bildergalerie/33509.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33509_x.jpg	Hinter 13 530 versteckt sich die ehemalige preußische S 6 "611 Danzig", die 1910 von Linke Hofmann in Breslau gebaut wurde. In Folge der Gebietsabtretung an Polen und der damit verbundenen Auflösung der ED Danzig gelangte die Lok 1920 zur PKP. Als Pd5-52 bezeichnet, wurde sie 1939 von der Reichsbahn übernommen und in 13 530 umgezeichnet. Nach dem Krieg lief sie bei der PKP als Pd5-21 (neu) und wurde am 22.04.1952 ausgemustert. (20.09.1944) <i>Foto: RVM-Filmstelle Berlin (Maey)</i>
Erinnerungsfoto	https://eisenbahnstiftung.de/images/bildergalerie/33387.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33387_x.jpg	Das Werkstattpersonal der Handwerker "Innung B.W.H." hat vor einer unbekannten preußischen G 12 Aufstellung genommen.  (27.03.1928) <i>Foto: Slg. Johannes Glöckner</i>
Hindenburgdamm (30)	https://eisenbahnstiftung.de/images/bildergalerie/33391.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33391_x.jpg	Ein Schnellzug mit einer pr. P 8 auf dem Hindenburgdamm, der die nordfriesische Insel Sylt mit dem Festland verbindet. (1930) <i>Foto: Slg. Johannes Glöckner</i>
17 1134	https://eisenbahnstiftung.de/images/bildergalerie/33410.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33410_x.jpg	17 1134 mit Versuchsrauchfangeinrichtung im Heimat-Bw Berlin Anhalter Bf. Die 1914 bei Henschel & Sohn in Cassel gebaute Lok wurde am 14.08.1950 ausgemustert und in Jugoslawien zerlegt. (1934) <i>Foto: Slg. Johannes Glöckner</i>
Innbrücke bei Braunau	https://eisenbahnstiftung.de/images/bildergalerie/33350.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33350_x.jpg	Eine 64er überquert die Inn zwischen Braunau (Inn) und Simbach (Inn) auf dem Weg nach Mühldorf (Oberbay). Der Inn markiert hier die Grenze zwischen Deutschland und Österreich. Die Brücke wurde noch am 1. Mai 1945 von der Wehrmacht gesprengt und war ab 18.12.1946 wieder befahrbar. 1978 wurde sie durch einen Neubau ersetzt. (1938) <i>Foto: RVM</i>
18 466 im Frankenwald	https://eisenbahnstiftung.de/images/bildergalerie/33355.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33355_x.jpg	Wie das Schild an der Pufferbohle der 18 466 (Bw Nürnberg Hbf) unzweifelhaft ausweist, ist dies der D 39 (München – Nürnberg – Halle/S – Berlin Anh Bf), der hier zwischen Lauenstein (Ofr) und Probstzella talwärts rollt.  (06.1933) <i>Foto: DLA Darmstadt (Bellingrodt)</i>
38 3789 bei Teterow	https://eisenbahnstiftung.de/images/bildergalerie/33381.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33381_x.jpg	38 3789 (Bw Rostock) überholt mit einem Dienstzug ein Pferdefuhrwerk in der östlichen Ausfahrt des Bahnhofs Neu Wokern nahe Teterow. In Malchin endete die Zugfahrt, die beiden Personenzugwagen wurden der Werkabteilung des RAW Rostock zur Untersuchung überstellt. (02.07.1935) <i>Foto: DLA Darmstadt (Maey)</i>
Eisenbahnbrücke Thorn	https://eisenbahnstiftung.de/images/bildergalerie/33303.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33303_x.jpg	Blick von der Stadtseite auf die 997 m lange Eisenbahnbrücke über die Weichsel zwischen Thorn Stadt und Thorn Hbf. Zu Beginn des Zweiten Weltkriegs sprengte die polnische Armee 15 Stunden vor der deutschen Besetzung die Brücke. 1945 wurde sie nochmals von der abrückenden Deutschen Wehrmacht gesprengt. Nach dem Krieg wurden die Trümmer der Überbauten beseitigt und die Türme der preußischen Brückenportale bis auf das unterste Stockwerk abgetragen. Die Pfeiler der Brücke waren noch intakt und konnten für den Wiederaufbau der Brücke verwendet werden. 1948 war die Brücke wiederhergestellt. (1910) <i>Foto: RVM-Archiv</i>
13 001'' in Stendal (2)	https://eisenbahnstiftung.de/images/bildergalerie/33320.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/33320_x.jpg	Hermann Maey eilte ins RAW Stendal, um die Lokrarität 13 001 (Zweitbesetzung) nach Fertigstellung der L4-Ausbesserung für das Bildarchiv zu dokumentieren. Dabei entstand auch diese klassische Seitenansicht links (Heizerseite). Die Lok erhielt keine Metallschilder, alle Anschriften wurden mit weißer Ölfarbe frisch aufschabloniert. Am Führerhaus steht "Rbd Schwerin" und "Lübeck" für das Heimat-Bw, das Datum der letzten Untersuchung wird mit "Letzte Br. Unt. Std. 12.9.40" angezeigt. Für den "Pleitegeier" fand sich offenbar kein Platz. (12.09.1940) <i>Foto: RVM-Filmstelle Berlin (Maey)</i>
